N,EGT,WF,Status
91.9715,1370.87,6242.31,0
91.9207,1370.57,6234.62,0
91.8869,1369.68,6226.92,0
91.9292,1369.87,6238.46,0
91.8784,1370.76,6234.62,0
91.8615,1368.83,6242.31,0
91.8445,1371.96,6246.15,0
91.8699,1369.28,6250.0,0
91.7514,1369.02,6226.92,0
91.7768,1368.99,6238.46,0
91.709,1369.09,6242.31,0
91.7514,1368.94,6226.92,0
91.709,1368.64,6223.08,0
91.6836,1370.39,6230.77,0
91.6328,1370.19,6215.38,0
91.6413,1367.92,6211.54,0
91.6497,1370.14,6211.54,0
91.6074,1370.43,6207.69,0
91.58200000000001,1370.01,6211.54,0
91.5735,1370.69,6192.31,0
91.5481,1368.43,6192.31,0
91.5566,1370.63,6184.62,0
91.5735,1370.46,6207.69,0
91.5396,1368.92,6192.31,0
91.5735,1371.74,6200.0,0
91.58200000000001,1370.57,6203.85,0
91.5566,1369.53,6203.85,0
91.6074,1369.84,6207.69,0
91.5566,1369.25,6196.15,0
91.5735,1368.88,6200.0,0
91.5735,1371.56,6200.0,0
91.565,1369.22,6196.15,0
90.6927,1368.43,6146.15,0
90.7436,1367.44,6138.46,0
90.7605,1369.6,6153.85,0
90.8198,1370.72,6157.69,0
90.8198,1367.98,6169.23,0
90.8198,1368.87,6169.23,0
90.8452,1369.88,6161.54,0
90.8452,1369.32,6176.92,0
90.8706,1369.87,6180.77,0
90.9214,1372.09,6176.92,0
90.9299,1368.28,6176.92,0
90.9468,1370.13,6184.62,0
90.9892,1369.76,6192.31,0
91.0146,1371.26,6184.62,0
91.0484,1370.63,6188.46,0
91.0738,1370.6,6196.15,0
91.0484,1368.32,6196.15,0
91.0738,1369.63,6203.85,0
91.1247,1371.36,6196.15,0
91.1416,1368.43,6211.54,0
91.167,1370.54,6200.0,0
91.2009,1370.99,6219.23,0
91.2094,1371.19,6207.69,0
91.2517,1371.26,6223.08,0
91.2517,1371.5,6223.08,0
91.3025,1368.58,6230.77,0
91.311,1368.86,6223.08,0
91.3279,1371.47,6226.92,0
91.3364,1368.21,6230.77,0
91.3618,1372.31,6250.0,0
91.3957,1371.12,6242.31,0
91.4211,1368.51,6253.85,0
91.565,1370.3,6253.85,0
91.5904,1368.75,6265.38,0
91.6328,1369.2,6265.38,0
91.6497,1370.45,6265.38,0
91.6751,1368.29,6265.38,0
91.709,1370.17,6273.08,0
91.709,1368.19,6253.85,0
91.726,1369.72,6276.92,0
91.7598,1369.05,6269.23,0
91.7598,1369.13,6280.77,0
91.7514,1368.75,6284.62,0
91.8276,1368.28,6280.77,0
91.8953,1370.86,6276.92,0
91.9631,1369.49,6292.31,0
92.0308,1370.66,6300.0,0
92.0139,1369.22,6300.0,0
92.0816,1370.08,6296.15,0
92.0732,1369.37,6296.15,0
92.0986,1370.06,6311.54,0
92.124,1369.44,6315.38,0
92.1325,1370.25,6323.08,0
92.1494,1370.15,6315.38,0
92.2087,1369.47,6326.92,0
92.2087,1370.67,6330.77,0
92.26799999999999,1369.97,6326.92,0
92.3018,1370.14,6342.31,0
92.3103,1369.55,6338.46,0
92.3611,1370.25,6334.62,0
92.4035,1369.69,6342.31,0
92.3781,1369.48,6338.46,0
92.4204,1369.72,6350.0,0
92.4204,1370.89,6346.15,0
92.4289,1370.06,6346.15,0
92.4797,1368.97,6361.54,0
92.4966,1370.92,6350.0,0
92.5474,1369.52,6369.23,0
92.5644,1369.39,6376.92,0
92.5813,1370.31,6369.23,0
92.6067,1369.48,6373.08,0
92.6236,1369.07,6376.92,0
92.6152,1370.6,6380.77,0
92.6745,1369.76,6376.92,0
92.6999,1370.0,6384.62,0
92.7083,1369.59,6376.92,0
92.6914,1369.76,6376.92,0
92.7337,1370.1,6376.92,0
92.7168,1369.28,6376.92,0
92.7253,1369.45,6365.38,0
92.6829,1369.58,6369.23,0
92.6914,1370.14,6373.08,0
92.6999,1369.78,6369.23,0
92.666,1370.2,6357.69,0
92.6575,1370.29,6361.54,0
92.6575,1369.86,6350.0,0
92.6745,1369.35,6353.85,0
92.6067,1370.17,6350.0,0
92.6067,1370.3,6353.85,0
92.6067,1369.63,6338.46,0
92.649,1370.2,6338.46,0
92.5728,1369.84,6342.31,0
92.5982,1369.41,6334.62,0
92.5305,1370.14,6338.46,0
92.5305,1369.87,6330.77,0
92.522,1369.75,6323.08,0
92.5135,1369.88,6311.54,0
92.4712,1370.54,6315.38,0
92.4289,1370.35,6315.38,0
92.4035,1369.39,6311.54,0
92.3611,1370.07,6296.15,0
92.3611,1370.38,6303.85,0
92.2934,1369.97,6292.31,0
92.3018,1369.9,6292.31,0
92.2764,1369.65,6284.62,0
92.1833,1369.91,6284.62,0
92.2002,1370.75,6276.92,0
92.1494,1370.88,6284.62,0
92.1494,1368.58,6269.23,0
92.0816,1370.25,6265.38,0
92.0816,1369.18,6261.54,0
92.0393,1368.95,6261.54,0
92.0224,1370.24,6250.0,0
92.0393,1370.0,6257.69,0
91.9885,1369.61,6246.15,0
91.9715,1370.87,6242.31,0
91.9207,1370.57,6234.62,0
91.8869,1369.68,6226.92,0
91.9292,1369.87,6238.46,0
91.8784,1370.76,6234.62,0
91.8615,1368.83,6242.31,0
91.8445,1371.96,6246.15,0
91.8699,1369.28,6250.0,0
91.7514,1369.02,6226.92,0
91.7768,1368.99,6238.46,0
91.709,1369.09,6242.31,0
91.7514,1368.94,6226.92,0
91.709,1368.64,6223.08,0
91.6836,1370.39,6230.77,0
91.6328,1370.19,6215.38,0
91.6413,1367.92,6211.54,0
91.6497,1370.14,6211.54,0
91.6074,1370.43,6207.69,0
91.58200000000001,1370.01,6211.54,0
91.5735,1370.69,6192.31,0
91.5481,1368.43,6192.31,0
91.5566,1370.63,6184.62,0
91.5735,1370.46,6207.69,0
91.5396,1368.92,6192.31,0
91.5735,1371.74,6200.0,0
91.58200000000001,1370.57,6203.85,0
91.5566,1369.53,6203.85,0
91.6074,1369.84,6207.69,0
91.5566,1369.25,6196.15,0
91.5735,1368.88,6200.0,0
91.5735,1371.56,6200.0,0
91.565,1369.22,6196.15,0
90.6927,1368.43,6146.15,0
90.7436,1367.44,6138.46,0
90.7605,1369.6,6153.85,0
90.8198,1370.72,6157.69,0
90.8198,1367.98,6169.23,0
90.8198,1368.87,6169.23,0
90.8452,1369.88,6161.54,0
90.8452,1369.32,6176.92,0
90.8706,1369.87,6180.77,0
90.9214,1372.09,6176.92,0
90.9299,1368.28,6176.92,0
90.9468,1370.13,6184.62,0
90.9892,1369.76,6192.31,0
91.0146,1371.26,6184.62,0
90.9976,1369.66,6188.46,0
91.0484,1370.63,6188.46,0
91.0738,1370.6,6196.15,0
91.0484,1368.32,6196.15,0
91.0738,1369.63,6203.85,0
91.1247,1371.36,6196.15,0
91.1416,1368.43,6211.54,0
91.167,1370.54,6200.0,0
91.2009,1370.99,6219.23,0
91.2094,1371.19,6207.69,0
91.2517,1371.26,6223.08,0
91.2517,1371.5,6223.08,0
91.3025,1368.58,6230.77,0
91.311,1368.86,6223.08,0
91.3279,1371.47,6226.92,0
91.3364,1368.21,6230.77,0
91.3618,1372.31,6250.0,0
91.4211,1368.51,6253.85,0
91.5227,1368.5,6253.85,0
91.565,1370.3,6253.85,0
91.5904,1368.75,6265.38,0
91.6328,1369.2,6265.38,0
91.6497,1370.45,6265.38,0
91.6751,1368.29,6265.38,0
91.709,1370.17,6273.08,0
91.709,1368.19,6253.85,0
91.726,1369.72,6276.92,0
91.7598,1369.05,6269.23,0
91.7598,1369.13,6280.77,0
91.7514,1368.75,6284.62,0
91.8276,1368.28,6280.77,0
91.8953,1370.86,6276.92,0
91.9631,1369.49,6292.31,0
92.0308,1370.66,6300.0,0
92.0139,1369.22,6300.0,0
92.0562,1370.84,6307.69,0
92.0816,1370.08,6296.15,0
92.0732,1369.37,6296.15,0
92.0986,1370.06,6311.54,0
92.124,1369.44,6315.38,0
92.1325,1370.25,6323.08,0
92.1494,1370.15,6315.38,0
92.2087,1369.47,6326.92,0
92.2087,1370.67,6330.77,0
92.26799999999999,1369.97,6326.92,0
92.3018,1370.14,6342.31,0
92.3103,1369.55,6338.46,0
92.3611,1370.25,6334.62,0
92.4035,1369.69,6342.31,0
92.3781,1369.48,6338.46,0
92.4204,1369.72,6350.0,0
92.4204,1370.89,6346.15,0
92.4289,1370.06,6346.15,0
92.4797,1368.97,6361.54,0
92.4966,1370.92,6350.0,0
92.5474,1369.52,6369.23,0
92.5644,1369.39,6376.92,0
92.5813,1370.31,6369.23,0
92.6067,1369.48,6373.08,0
92.6236,1369.07,6376.92,0
92.6152,1370.6,6380.77,0
92.6999,1370.0,6384.62,0
92.6999,1369.76,6376.92,0
92.7083,1369.59,6376.92,0
92.6914,1369.76,6376.92,0
92.7337,1370.1,6376.92,0
92.7168,1369.28,6376.92,0
92.7253,1369.45,6365.38,0
92.6829,1369.58,6369.23,0
92.6914,1370.14,6373.08,0
92.6999,1369.78,6369.23,0
92.666,1370.2,6357.69,0
92.6575,1370.29,6361.54,0
92.6575,1369.86,6350.0,0
92.6745,1369.35,6353.85,0
92.6067,1370.17,6350.0,0
92.6067,1370.3,6353.85,0
92.6067,1369.63,6338.46,0
92.649,1370.2,6338.46,0
92.5728,1369.84,6342.31,0
92.5982,1369.41,6334.62,0
92.5305,1370.14,6338.46,0
92.5305,1369.87,6330.77,0
92.4881,1370.55,6330.77,0
92.522,1369.75,6323.08,0
92.5135,1369.88,6311.54,0
92.4712,1370.54,6315.38,0
92.4289,1370.35,6315.38,0
92.3611,1370.07,6296.15,0
92.3611,1370.38,6303.85,0
92.2934,1369.97,6292.31,0
92.3018,1369.9,6292.31,0
92.2764,1369.65,6284.62,0
92.1833,1369.91,6284.62,0
92.2002,1370.75,6276.92,0
92.1494,1370.88,6284.62,0
92.1494,1368.58,6269.23,0
92.0816,1370.25,6265.38,0
92.0816,1369.18,6261.54,0
92.0393,1368.95,6261.54,0
92.0224,1370.24,6250.0,0
92.0393,1370.0,6257.69,0
91.9885,1369.61,6246.15,0
91.9715,1370.87,6242.31,0
91.9207,1370.57,6234.62,0
91.8869,1369.68,6226.92,0
91.9292,1369.87,6238.46,0
91.8784,1370.76,6234.62,0
91.8445,1371.96,6246.15,0
91.8699,1369.28,6250.0,0
91.7514,1369.02,6226.92,0
91.7768,1368.99,6238.46,0
91.709,1369.09,6242.31,0
91.7514,1368.94,6226.92,0
91.709,1368.64,6223.08,0
91.6836,1370.39,6230.77,0
91.6328,1370.19,6215.38,0
91.6413,1367.92,6211.54,0
91.6497,1370.14,6211.54,0
91.6074,1370.43,6207.69,0
91.58200000000001,1370.01,6211.54,0
91.5735,1370.69,6192.31,0
91.5481,1368.43,6192.31,0
91.5566,1370.63,6184.62,0
91.5735,1370.46,6207.69,0
91.5396,1368.92,6192.31,0
91.5735,1371.74,6200.0,0
91.58200000000001,1370.57,6203.85,0
91.5566,1369.53,6203.85,0
91.6074,1369.84,6207.69,0
91.5566,1369.25,6196.15,0
91.5735,1368.88,6200.0,0
91.5735,1371.56,6200.0,0
91.565,1369.22,6196.15,0
51.9732,709.827,2592.31,1
51.9224,709.518,2592.31,1
5.41159,253.13099999999997,0.0,1
0.0,189.025,0.0,1
0.0,126.926,0.0,1
0.0,107.219,0.0,1
0.0,94.5195,0.0,1
0.0,85.6279,0.0,1
0.0,78.7542,0.0,1
0.0,73.5418,0.0,1
0.0,68.2603,0.0,1
0.0,64.2762,0.0,1
0.0,61.3236,0.0,1
0.0,57.9271,0.0,1
0.0,55.3489,0.0,1
0.0,52.6018,0.0,1
0.0,50.5666,0.0,1
0.0,48.7496,0.0,1
0.0,47.4271,0.0,1
0.0,46.2138,0.0,1
0.0,44.5578,0.0,1
0.0,43.5083,0.0,1
0.0,42.4032,0.0,1
0.0,41.0208,0.0,1
0.0,40.6888,0.0,1
0.0,39.7478,0.0,1
0.0,38.5296,0.0,1
0.0,38.0312,0.0,1
0.0,36.9227,0.0,1
0.0,35.8691,0.0,1
0.0,35.5919,0.0,1
0.0,34.8148,0.0,1
0.0,34.7594,0.0,1
0.0,34.2044,0.0,1
0.0,33.3159,0.0,1
0.0,32.8715,0.0,1
0.0,32.816,0.0,1
0.0,31.9824,0.0,1
0.0,31.3151,0.0,1
0.0,30.7036,0.0,1
0.0,28.9783,0.0,1
0.0,24.8539,0.0,1
7.33401,30.2029,0.0,1
31.5888,813.1560000000001,1546.15,1
51.9563,705.3910000000001,2715.38,1
52.0071,700.5169999999999,2703.85,1
67.9793,871.086,3719.23,1
79.5986,994.258,4515.38,1
87.7117,1354.31,6015.38,1
88.8465,1374.31,6169.23,0
88.7026,1372.51,6146.15,0
88.45700000000001,1372.47,6130.77,0
88.45700000000001,1370.64,6119.23,0
88.4993,1369.87,6107.69,0
88.6179,1368.85,6103.85,0
88.7449,1373.44,6100.0,0
88.8804,1366.16,6088.46,0
88.9397,1366.77,6092.31,0
89.0583,1371.7,6084.62,0
89.1514,1373.03,6084.62,0
89.1938,1366.73,6080.77,0
89.2785,1372.12,6076.92,0
89.3377,1371.79,6069.23,0
89.397,1366.1,6069.23,0
89.4563,1369.61,6061.54,0
89.6596,1370.24,6080.77,0
89.7696,1374.01,6080.77,0
89.8289,1365.83,6076.92,0
89.4478,1365.87,6080.77,0
88.601,1372.8,5957.69,0
88.4485,1368.66,5957.69,0
88.2707,1371.22,5953.85,0
88.2198,1368.81,5953.85,0
88.0505,1370.14,5938.46,0
87.9573,1371.85,5934.62,0
87.8811,1368.12,5930.77,0
87.8388,1372.22,5923.08,0
87.9319,1367.67,5915.38,0
87.9234,1372.86,5926.92,0
87.9488,1372.43,5923.08,0
87.8049,1371.7,5907.69,0
87.3645,1370.45,5884.62,0
86.9665,1371.0,5865.38,0
86.814,1368.01,5850.0,0
86.7547,1372.23,5830.77,0
86.7124,1369.39,5823.08,0
86.6531,1369.29,5834.62,0
86.5769,1370.84,5815.38,0
86.5261,1367.64,5811.54,0
86.5007,1371.09,5811.54,0
86.4837,1369.27,5800.0,0
86.4075,1369.84,5803.85,0
86.3906,1370.17,5796.15,0
86.2974,1367.4,5796.15,0
86.2974,1367.73,5788.46,0
86.1958,1369.2,5796.15,0
86.1789,1368.63,5780.77,0
86.2974,1369.67,5784.62,0
86.2466,1368.84,5773.08,0
86.2805,1370.14,5784.62,0
86.2635,1369.68,5792.31,0
86.2381,1369.29,5792.31,0
86.2805,1371.24,5788.46,0
86.2635,1367.96,5792.31,0
86.6531,1370.91,5830.77,0
87.229,1367.95,5900.0,0
87.2883,1367.11,5892.31,0
87.35600000000001,1370.46,5892.31,0
88.0844,1369.72,5957.69,0
89.8543,1373.3,5957.69,0
89.8374,1371.55,5961.54,0
89.8205,1367.32,5961.54,0
89.8035,1365.54,5957.69,0
89.7696,1368.09,5965.38,0
89.7781,1368.25,5950.0,0
89.7273,1371.36,5950.0,0
89.7442,1368.85,5965.38,0
89.7188,1371.87,5965.38,0
89.66799999999999,1368.63,5953.85,0
89.6596,1368.91,5973.08,0
89.6511,1370.24,5965.38,0
89.6341,1374.22,5961.54,0
89.6426,1372.21,5965.38,0
89.6257,1369.78,5961.54,0
89.6257,1370.54,5976.92,0
89.5918,1373.24,5965.38,0
89.6003,1366.5,5965.38,0
89.5918,1369.44,5957.69,0
89.6087,1374.23,5961.54,0
89.6003,1372.67,5973.08,0
89.5664,1370.8,5965.38,0
89.6172,1367.03,5980.77,0
89.6087,1368.45,5976.92,0
89.6003,1371.85,5973.08,0
89.6426,1367.93,5976.92,0
89.6257,1368.35,5973.08,0
89.6426,1372.58,5976.92,0
89.6765,1370.71,5984.62,0
89.6257,1368.37,5984.62,0
89.6934,1366.27,5984.62,0
89.6765,1371.54,5976.92,0
89.7104,1372.05,5988.46,0
89.7019,1369.76,6000.0,0
89.7696,1366.65,5984.62,0
89.7273,1369.72,5996.15,0
89.7612,1368.32,6003.85,0
89.8289,1366.2,6003.85,0
89.7866,1365.91,5996.15,0
89.8459,1370.11,6007.69,0
89.8459,1370.94,6011.54,0
89.8797,1369.38,6011.54,0
89.9221,1371.75,6011.54,0
89.9306,1367.18,6011.54,0
89.9814,1366.21,6019.23,0
89.9983,1370.02,6034.62,0
90.0322,1367.32,6015.38,0
90.0999,1369.13,6023.08,0
90.0999,1371.69,6030.77,0
90.1423,1371.74,6030.77,0
90.1762,1371.99,6026.92,0
90.1846,1371.27,6034.62,0
90.2185,1367.92,6038.46,0
90.2524,1370.53,6034.62,0
90.227,1371.27,6042.31,0
90.2778,1371.9,6050.0,0
90.3032,1370.13,6042.31,0
90.2947,1370.37,6046.15,0
90.3201,1369.58,6053.85,0
90.3371,1370.73,6053.85,0
90.3371,1369.17,6057.69,0
90.3709,1369.08,6057.69,0
90.3963,1372.17,6061.54,0
90.3709,1371.99,6053.85,0
90.3625,1372.11,6053.85,0
90.4472,1370.59,6061.54,0
90.4556,1372.35,6061.54,0
90.4387,1370.87,6065.38,0
90.4302,1368.21,6057.69,0
90.4726,1373.25,6061.54,0
90.4641,1369.66,6069.23,0
90.4895,1370.27,6065.38,0
90.48100000000001,1371.49,6057.69,0
90.48100000000001,1370.05,6065.38,0
90.4726,1372.72,6073.08,0
90.49799999999999,1370.77,6073.08,0
90.48100000000001,1368.41,6065.38,0
90.5234,1367.53,6061.54,0
90.4895,1369.42,6069.23,0
90.5234,1369.72,6065.38,0
90.4726,1369.04,6069.23,0
90.5234,1370.21,6069.23,0
90.4895,1370.45,6073.08,0
90.5149,1372.4,6073.08,0
90.625,1370.64,6076.92,0
90.75200000000001,1369.12,6069.23,0
90.8875,1372.08,6061.54,0
91.0484,1371.2,6069.23,0
91.167,1370.82,6073.08,0
91.2432,1369.86,6065.38,0
91.1755,1370.17,6073.08,0
91.1162,1369.37,6069.23,0
90.9638,1369.57,6069.23,0
90.8198,1371.58,6065.38,0
90.7351,1370.23,6073.08,0
90.6589,1369.94,6065.38,0
90.5996,1367.59,6061.54,0
90.5149,1370.94,6065.38,0
90.4556,1367.63,6057.69,0
90.4133,1369.99,6053.85,0
90.3794,1370.19,6053.85,0
90.3625,1366.57,6038.46,0
90.2862,1367.11,6050.0,0
90.2524,1368.97,6034.62,0
90.21,1367.41,6030.77,0
90.1338,1369.33,6023.08,0
90.1423,1367.92,6023.08,0
90.0915,1367.97,6015.38,0
90.0237,1374.39,6011.54,0
89.9644,1370.85,6015.38,0
89.9644,1371.21,6019.23,0
89.9221,1370.56,6015.38,0
89.9475,1373.63,5996.15,0
89.8797,1369.26,6007.69,0
89.8967,1369.21,6007.69,0
89.8459,1371.6,5996.15,0
89.8205,1369.15,6000.0,0
89.81200000000001,1367.39,5996.15,0
89.7696,1371.95,5980.77,0
89.7104,1371.63,5984.62,0
89.6934,1365.7,5973.08,0
89.6511,1374.75,5980.77,0
89.6596,1371.88,5976.92,0
89.5918,1374.85,5969.23,0
89.6087,1373.24,5976.92,0
89.5579,1371.87,5976.92,0
89.5071,1367.14,5969.23,0
89.524,1371.3,5965.38,0
89.4902,1366.08,5961.54,0
89.4986,1368.4,5950.0,0
89.4478,1369.05,5950.0,0
89.3631,1367.1,5950.0,0
89.3208,1370.76,5950.0,0
89.3039,1366.45,5946.15,0
89.2615,1374.14,5926.92,0
89.2446,1369.64,5930.77,0
89.2276,1367.3,5926.92,0
89.2022,1366.44,5907.69,0
89.1514,1370.38,5915.38,0
89.14299999999999,1367.84,5919.23,0
89.126,1373.42,5915.38,0
89.126,1367.75,5911.54,0
89.1175,1373.02,5919.23,0
89.0583,1367.87,5907.69,0
89.0752,1371.51,5907.69,0
89.0244,1373.02,5907.69,0
88.9905,1365.73,5915.38,0
89.0159,1371.71,5911.54,0
89.0075,1369.4,5907.69,0
88.9566,1371.93,5903.85,0
88.98200000000001,1372.34,5903.85,0
88.98200000000001,1372.22,5911.54,0
88.9228,1373.25,5903.85,0
88.8974,1372.05,5892.31,0
88.8381,1371.3,5884.62,0
88.8465,1364.53,5876.92,0
88.8381,1372.88,5896.15,0
88.7957,1370.91,5888.46,0
88.7026,1370.37,5876.92,0
88.7026,1371.59,5876.92,0
88.6941,1367.11,5865.38,0
88.6856,1372.86,5865.38,0
88.6518,1366.62,5869.23,0
88.6179,1368.29,5865.38,0
88.6433,1370.94,5865.38,0
88.5925,1373.09,5865.38,0
88.5925,1366.89,5865.38,0
88.5755,1368.8,5865.38,0
88.5671,1370.77,5865.38,0
88.5417,1373.97,5857.69,0
88.5078,1372.0,5869.23,0
88.45700000000001,1372.4,5861.54,0
88.4824,1372.82,5861.54,0
88.4909,1367.74,5857.69,0
88.4824,1366.79,5853.85,0
88.4485,1372.61,5857.69,0
88.4316,1368.38,5861.54,0
88.4316,1366.76,5853.85,0
88.4146,1372.6,5853.85,0
88.3977,1372.9,5853.85,0
88.44,1368.44,5857.69,0
88.45700000000001,1367.38,5861.54,0
88.45700000000001,1372.55,5857.69,0
88.4739,1370.53,5857.69,0
88.4654,1366.49,5853.85,0
88.4909,1372.7,5869.23,0
88.4993,1367.37,5873.08,0
88.5163,1368.98,5853.85,0
88.5163,1374.22,5857.69,0
88.5332,1373.23,5865.38,0
88.5501,1372.82,5873.08,0
88.5078,1373.19,5869.23,0
88.5417,1369.81,5861.54,0
88.5671,1369.43,5865.38,0
88.5247,1370.84,5873.08,0
88.5501,1369.76,5861.54,0
88.5671,1366.86,5865.38,0
88.5586,1369.01,5876.92,0
88.5671,1368.12,5857.69,0
88.5671,1370.58,5865.38,0
88.5755,1367.86,5865.38,0
88.584,1372.17,5869.23,0
88.5755,1372.13,5865.38,0
88.5671,1371.48,5865.38,0
88.5586,1373.5,5876.92,0
88.601,1370.6,5869.23,0
88.5586,1371.21,5873.08,0
88.5925,1368.2,5869.23,0
88.5925,1366.05,5861.54,0
88.5671,1367.05,5861.54,0
88.584,1367.92,5865.38,0
88.5671,1371.5,5865.38,0
88.5417,1369.45,5861.54,0
88.5925,1365.59,5869.23,0
88.5755,1370.03,5873.08,0
88.584,1367.8,5865.38,0
88.6433,1366.4,5873.08,0
88.6433,1368.93,5888.46,0
88.6772,1367.78,5869.23,0
88.6602,1366.91,5888.46,0
88.6602,1370.99,5869.23,0
88.6602,1371.91,5873.08,0
88.6772,1370.96,5880.77,0
88.6348,1372.83,5884.62,0
88.6433,1372.71,5876.92,0
88.6856,1367.48,5869.23,0
88.6856,1370.08,5884.62,0
88.6687,1369.08,5884.62,0
88.6687,1373.48,5884.62,0
88.6433,1372.91,5888.46,0
88.6687,1369.36,5880.77,0
88.6433,1370.81,5876.92,0
88.6602,1367.61,5869.23,0
88.6348,1369.05,5880.77,0
88.6264,1369.31,5884.62,0
88.6433,1367.91,5880.77,0
88.6602,1371.38,5876.92,0
88.6687,1366.69,5888.46,0
88.6518,1367.56,5880.77,0
88.6264,1367.94,5892.31,0
88.6856,1373.9,5873.08,0
88.6602,1364.82,5880.77,0
88.6433,1369.7,5880.77,0
88.6941,1372.15,5888.46,0
88.6602,1368.23,5884.62,0
88.6518,1366.78,5884.62,0
88.6687,1368.7,5884.62,0
88.6687,1368.62,5888.46,0
88.6687,1371.19,5884.62,0
88.6687,1369.63,5884.62,0
88.6772,1368.06,5884.62,0
88.6941,1372.22,5892.31,0
88.6687,1367.4,5880.77,0
88.6941,1366.01,5884.62,0
88.6941,1374.04,5892.31,0
88.6856,1367.95,5896.15,0
88.728,1372.38,5892.31,0
88.6856,1370.44,5896.15,0
88.6941,1367.43,5900.0,0
88.6941,1372.74,5900.0,0
88.7026,1370.45,5900.0,0
88.7365,1369.13,5900.0,0
88.7026,1369.98,5903.85,0
88.7195,1366.28,5900.0,0
88.6856,1365.23,5903.85,0
88.6772,1367.29,5896.15,0
88.711,1372.72,5903.85,0
88.7026,1369.48,5911.54,0
88.711,1372.12,5900.0,0
88.6687,1369.83,5896.15,0
88.6433,1373.65,5900.0,0
88.6094,1369.42,5900.0,0
88.601,1371.72,5903.85,0
88.6348,1366.49,5903.85,0
88.6687,1373.04,5900.0,0
88.7534,1370.99,5911.54,0
88.7026,1371.25,5919.23,0
88.7873,1368.0,5915.38,0
88.7788,1368.64,5926.92,0
88.8211,1372.69,5923.08,0
88.855,1368.47,5923.08,0
88.8381,1368.45,5923.08,0
88.8719,1365.9,5919.23,0
88.8889,1372.52,5926.92,0
88.9228,1368.56,5934.62,0
88.8889,1367.7,5926.92,0
88.8974,1368.39,5930.77,0
88.9397,1373.12,5942.31,0
88.9482,1369.67,5942.31,0
88.9905,1373.24,5946.15,0
89.0413,1367.55,5950.0,0
89.0667,1367.5,5961.54,0
89.1514,1367.33,5961.54,0
89.1175,1370.56,5965.38,0
89.1938,1367.57,5961.54,0
89.126,1371.13,5961.54,0
89.1514,1374.53,5965.38,0
89.2192,1369.43,5976.92,0
89.2361,1366.82,5984.62,0
89.2531,1372.61,5984.62,0
89.2869,1368.17,5980.77,0
89.2954,1367.75,5984.62,0
89.2869,1370.23,5984.62,0
89.2954,1368.51,5996.15,0
89.3293,1370.98,5980.77,0
89.3631,1371.81,5992.31,0
89.3716,1371.98,6003.85,0
89.4224,1372.88,6007.69,0
89.4309,1367.66,6007.69,0
89.4394,1369.94,6015.38,0
89.4309,1373.34,6015.38,0
89.4648,1372.68,6023.08,0
89.4648,1367.23,6015.38,0
89.4902,1370.03,6026.92,0
89.4986,1366.57,6019.23,0
89.524,1370.33,6026.92,0
89.5495,1370.61,6023.08,0
89.5749,1368.71,6034.62,0
89.6257,1369.87,6038.46,0
89.6003,1374.51,6042.31,0
89.6596,1368.41,6050.0,0
89.6341,1366.45,6038.46,0
89.685,1370.55,6046.15,0
89.6765,1372.48,6042.31,0
89.66799999999999,1372.2,6046.15,0
89.7104,1372.98,6050.0,0
89.7273,1367.02,6050.0,0
89.7104,1369.1,6053.85,0
89.7273,1371.54,6053.85,0
89.7273,1372.05,6053.85,0
89.7781,1369.68,6057.69,0
89.7612,1370.89,6065.38,0
89.7951,1368.41,6061.54,0
89.7696,1365.36,6069.23,0
89.7951,1372.77,6061.54,0
89.8543,1369.46,6053.85,0
89.8374,1366.97,6061.54,0
89.9136,1370.03,6069.23,0
89.9052,1372.53,6065.38,0
89.8797,1371.8,6061.54,0
89.956,1370.02,6073.08,0
89.9814,1367.17,6065.38,0
89.9644,1368.09,6073.08,0
89.9814,1366.75,6076.92,0
89.9814,1371.32,6080.77,0
90.0237,1371.43,6084.62,0
90.0491,1369.53,6076.92,0
90.0576,1368.42,6084.62,0
90.083,1369.2,6092.31,0
90.0745,1372.15,6084.62,0
90.1084,1370.64,6092.31,0
90.1084,1370.22,6092.31,0
90.1084,1371.46,6096.15,0
90.0999,1366.98,6092.31,0
90.1423,1368.93,6088.46,0
90.1423,1369.37,6092.31,0
90.1423,1370.47,6096.15,0
90.1423,1368.8,6088.46,0
90.1592,1367.96,6103.85,0
90.1677,1370.61,6103.85,0
90.1677,1369.24,6096.15,0
90.1846,1369.43,6107.69,0
90.2016,1366.58,6096.15,0
90.1846,1369.79,6107.69,0
90.2016,1372.36,6100.0,0
90.1677,1371.83,6107.69,0
90.2016,1368.54,6107.69,0
90.1762,1372.47,6103.85,0
90.2185,1369.88,6103.85,0
90.2016,1369.47,6100.0,0
90.227,1369.99,6107.69,0
90.2439,1372.87,6119.23,0
90.21,1370.98,6111.54,0
90.21,1367.47,6115.38,0
90.2439,1368.4,6103.85,0
90.227,1368.89,6111.54,0
90.1931,1368.42,6115.38,0
90.2524,1373.19,6103.85,0
90.21,1370.39,6096.15,0
90.227,1368.86,6119.23,0
90.1931,1367.17,6111.54,0
90.1931,1367.31,6092.31,0
90.1762,1366.61,6100.0,0
90.21,1370.74,6084.62,0
90.1677,1368.65,6096.15,0
90.1507,1368.98,6096.15,0
90.1677,1366.21,6088.46,0
90.1677,1369.95,6096.15,0
90.1169,1369.91,6088.46,0
90.1507,1368.35,6096.15,0
